Unnamed: 0.1,Unnamed: 0,text,label,id,toxicity_score,target_groups
293,2858,yes black women do tend to choose life more than white women black women are not your worse enemy,1,11200,2.25,['all_groups']
294,9988,white males,0,6535,1.0,['all_groups']
295,7649,except we don t behead queers and rape women unlike folks on the right but sure we terrorize white supremacists,0,11459,1.0,['all_groups']
296,455,by better looking i meant his appearance he looked more normal than previously perhaps less orange,1,1931,2.25,['all_groups']
297,11294,sounds good to me give them something to put on their resume other than criminal acts,0,18179,1.0,['all_groups']
298,2124,my fave question to ask counter protesters who are always majority white is why do they hate white people,1,7983,2.25,['all_groups']
299,9265,planned parenthood to repay 1 4 million following texas medicaid fraud investigation,0,3450,1.0,['all_groups']
300,13370,i m white and don t live under any of that what s your deal,0,18743,1.0,['all_groups']
301,1121,so you re saying we should cuck on the marxist false ideal of equality you don t,1,4400,2.25,['all_groups']
302,7762,the is perhaps quoting the plagiarized parts of early patrtsv quran that came from bible jewish texts,0,6321,1.0,['all_groups']
303,1482,you cannot be pro white and still advocate for open borders and flooding white lands with lazy bludgers,1,5574,2.25,['all_groups']
304,487,and the kicker 70 of the agents are white know the facts before you idiots make false statement take white selves back to europe,1,2116,2.25,['all_groups']
305,12410,we were tricked to think asserting human rights was racist,0,1786,1.0,['all_groups']
306,8797,white people owned white people,0,3667,1.0,['all_groups']
307,8067,watch live white house daily press briefing,0,10079,1.0,['all_groups']
308,2069,danish prime minister warns of emergence of muslim parallel societies no go zones,1,7717,2.25,['all_groups']
309,10297,what scan are you getting i m at university so i guess i should be asking around to see what i can get,0,844,1.0,['all_groups']
310,5899,no more refugees start sending all of them back treat it like tps temporary,1,20210,2.25,['all_groups']
311,2753,the democrats let the moslems change all our books about them nice hug,1,10902,2.25,['all_groups']
312,6499,so my talking has made muslims procreate faster has it interesting logic you re using there tell me what do you propose to do about it do you have any plans 1 6 billion today identify at least culturally if not religiously as muslims you have 7000 nukes and 23 aircraft carriers shoot,1,20834,2.25,['all_groups']
313,13079,holocaust which one,0,7806,1.0,['all_groups']
314,11913,few bjp ppl also updating passbooks in spite of pl check new swiss accounts,0,5948,1.0,['all_groups']
315,7034,dad so what are you taking next semester me intro to philosophy deductive logic women and modernism dad ha that s a contradiction right there me why dad modern women aren t logical,1,21410,2.25,['all_groups']
316,468,chicago is fast approaching 600 homicides for the year and most are black on black suggestions from me leave the demokk,1,2041,2.25,['all_groups']
317,14012,i m sure if they could find a way they would,0,14279,1.0,['all_groups']
318,6967,i wish gps had an avoid ghetto setting,1,21342,2.25,['all_groups']
319,8221,guess they ll just have to take more monuments down,0,8717,1.0,['all_groups']
320,2609,1 7 million muslim arab citizens in israel jordan law no jew may be citizen or own landso who s racist,1,10333,2.25,['all_groups']
321,2791,what have black people contributed to science,1,11012,2.25,['all_groups']
322,7220,white history month sign stirs up flemington via,0,1081,1.0,['all_groups']
323,14,only racist if you re white this just makes you smart,1,66,2.25,['all_groups']
324,9270,how this black man sees all white people,0,442,1.0,['all_groups']
325,4024,the liberal zionist crisis white nationalists are villains but settlers are complex,1,15486,2.25,['all_groups']
326,4365,in the history of history have you ever heard about an openly pro white not being labeled a racist if pr,1,16739,2.25,['all_groups']
327,7695,president obama thinks the nation is not as divided as people think he is living in a world of the make believe,0,9888,1.0,['all_groups']
328,12337,just to show you how unfair republican primary politics can be i won the state of louisiana and get less delegates than cruz lawsuit coming,0,12491,1.0,['all_groups']
329,12930,a brief look at your page signifies to me you are a typical right wing white,0,16764,1.0,['all_groups']
330,4702,the muslim was racist,1,18226,2.25,['all_groups']
331,10475,religious freedom is for all people of all faiths and no faith president alan sears,0,15395,1.0,['all_groups']
332,8115,you do realize that anarchist communist mean different things yes come from different political traditions,0,10183,1.0,['all_groups']
333,8099,well equipped india signs 28 military contracts worth of 55 bln in total indianarmy,0,1790,1.0,['all_groups']
334,6515,mandela had praised heap upon him when in fact he was a lying ass black communist south african screwed up by not killing the sob when they had the chance to do it while he was incarcerated mexico kills people all the time white south africans were trying to be nice to piece of shit look at what is happening to them now lessons learned and not to be repeated right white south africans,1,20857,2.25,['all_groups']
335,3275,no way the cucks told me ethnic identity has nothing to do with how judges rule,1,12574,2.25,['all_groups']
336,13289,jared taylor on the white man s disease pathological altruism race tpot tcot absolutely,0,14017,1.0,['all_groups']
337,5263,how about human ferals with low iqs and no prospects for assimilation,1,19524,2.25,['all_groups']
338,7442,you quote from a lying pro sanger webpage,0,19107,1.0,['all_groups']
339,1061,it was a night that millions of people didn t watch too because we don t share the same culture,1,4209,2.25,['all_groups']
340,8292,fair immigration is a branded hate group members are known racists and white supremacists check them out disgusting group,0,4988,1.0,['all_groups']
341,1650,racist test for asians tell them their daughter s seeing a black white man and see what follows,1,6239,2.25,['all_groups']
342,4128,84 of all wanted criminals in copenhagen are non white,1,15827,2.25,['all_groups']
343,4862,send the illegals back the parents should have entered legally mexico will take them back,1,18906,2.25,['all_groups']
344,4035,they are doing great work for white people,1,15517,2.25,['all_groups']
345,3724,hispanic assimilation has failed rt tcot tlot teaparty ocra ampat,1,14225,2.25,['all_groups']
346,14048,they aren t pro white activists they are in fact an optics club just like ren faires cosplayers trekkies my little ponies and furries all they want is to get on tv they don t care about white people,0,13935,1.0,['all_groups']
347,10113,you can kill the unborn if they re not human bring it back to what is the unborn scott klusendorf,0,8338,1.0,['all_groups']
348,11373,that s a possibility since he wants to call orlando a gun issue not a terrorist attack,0,727,1.0,['all_groups']
349,6306,that s right cut off all funding to these so called sanctuary cities and let them fend for themselves they will regret it in the end,1,20625,2.25,['all_groups']
350,10071,shut up i don t listen to people who gas anyone who isn t white catholic and stupid,0,15424,1.0,['all_groups']
351,13665,splc s cohen more than willing and make this case a legal precedent for future actions against alt right et al,0,14550,1.0,['all_groups']
352,27,race cucks like paul ryan should be banished to live in a diverse neighbrhd if they want t spout such nonsense,1,137,2.25,['all_groups']
353,11313,sad that has not suspended this account kkk cc,0,18148,1.0,['all_groups']
354,5098,aside from your other defects you need to learn to read go back again read it think about it,1,19341,2.25,['all_groups']
355,9941,in case you re wondering why the alt right is raising alarm bells about our demographic future,0,3295,1.0,['all_groups']
356,7553,rahul gandhi attacks kejriwal call rahul a kid sheila a corrupt and together they join to not letparliamentwork,0,13564,1.0,['all_groups']
357,862,this is the same hom sec that bans and from uk cos the speak truth about islam,1,3583,2.25,['all_groups']
358,5035,yeah because white people can t sweep floors which is much harder than building space rockets,1,19261,2.25,['all_groups']
359,8064,session s doj will discover that the city of c ville gov were at least negligent and that antifa leftists instigated riots,0,12665,1.0,['all_groups']
360,11389,rt dirtysecrets itsprettyugly additional misconduct pparenthoods wilmington clinic alleged hearing stand4life,0,12649,1.0,['all_groups']
361,13958,barronelle stutzman heads to the washington supreme court via,0,3972,1.0,['all_groups']
362,12509,alt right nationalists are ok with muslims surprising,0,9471,1.0,['all_groups']
363,10558,doj looking into direct action antifa groups there may be a chance,0,10235,1.0,['all_groups']
364,5100,illegals are worse illegal no respect bleeding our country dry stop all food stamp and the roaches will leave,1,19344,2.25,['all_groups']
